activity_id,date,intensity,rolling%,Comment,,,,,
8,2014-08-01 02:21:05,1,0.98,,,,,,
8,2014-08-01 02:21:16,,0.986666666666667,,,,,,
8,2014-08-01 02:21:26,,0.986666666666667,,,,,,
8,2014-08-01 02:21:36,,0.986666666666667,,,,,,
8,2014-08-01 02:21:47,1,0.986666666666667,,,,,,
8,2014-08-01 02:21:57,1,0.986666666666667,,,,,,
8,2014-08-01 02:22:07,,0.986666666666667,,,,,,
8,2014-08-01 02:22:18,3,0.986666666666667,,,,,,
8,2014-08-01 02:22:28,1,0.986666666666667,,,,,,
8,2014-08-01 02:22:38,1,0.986666666666667,,,,,,
8,2014-08-01 02:22:49,1,0.986666666666667,,,,,,
8,2014-08-01 02:22:59,,0.986666666666667,,,,,,
8,2014-08-01 02:23:09,,0.986666666666667,,,,,,
8,2014-08-01 02:23:20,,0.986666666666667,,,,,,
8,2014-08-01 02:23:30,1,0.986666666666667,,,,,,
8,2014-08-01 02:23:40,1,0.986666666666667,,,,,,
8,2014-08-01 02:23:51,,0.986666666666667,,,,,,
8,2014-08-01 02:24:01,,0.986666666666667,,,,,,
8,2014-08-01 02:24:11,1,0.986666666666667,,,,,,
8,2014-08-01 02:24:22,1,0.986666666666667,,,,,,
8,2014-08-01 02:24:32,2,0.986666666666667,,,,,,
8,2014-08-01 02:24:42,3,0.986666666666667,,,,,,
8,2014-08-01 02:24:53,,0.986666666666667,,,,,,
8,2014-08-01 02:25:03,,0.986666666666667,,,,,,
8,2014-08-01 02:25:13,,0.986666666666667,,,,,,
8,2014-08-01 02:25:24,,0.986666666666667,,,,,,
8,2014-08-01 02:25:34,,0.986666666666667,,,,,,
8,2014-08-01 02:25:44,1,0.986666666666667,,,,,,
8,2014-08-01 02:25:55,1,0.986666666666667,,,,,,
8,2014-08-01 02:26:05,1,0.986666666666667,,,,,,
8,2014-08-01 02:26:15,,0.986666666666667,,,,,,
8,2014-08-01 02:26:26,2,0.986666666666667,,,,,,
8,2014-08-01 02:26:36,4,0.986666666666667,,,,,,
8,2014-08-01 02:26:46,,0.986666666666667,,,,,,
8,2014-08-01 02:26:56,1,0.986666666666667,,,,,,
8,2014-08-01 02:27:07,,0.986666666666667,,,,,,
8,2014-08-01 02:27:17,1,0.986666666666667,,,,,,
8,2014-08-01 02:27:27,,0.986666666666667,,,,,,
8,2014-08-01 02:27:38,,0.986666666666667,,,,,,
8,2014-08-01 02:27:48,1,0.986666666666667,,,,,,
8,2014-08-01 02:27:58,,0.986666666666667,,,,,,
8,2014-08-01 02:28:09,1,0.986666666666667,,,,,,
8,2014-08-01 02:28:19,2,0.986666666666667,,,,,,
8,2014-08-01 02:28:29,2,0.986666666666667,,,,,,
8,2014-08-01 02:28:40,2,0.986666666666667,,,,,,
8,2014-08-01 02:28:50,2,0.986666666666667,,,,,,
8,2014-08-01 02:29:00,1,0.986666666666667,,,,,,
8,2014-08-01 02:29:11,,0.986666666666667,,,,,,
8,2014-08-01 02:29:21,,0.986666666666667,,,,,,
8,2014-08-01 02:29:31,2,0.986666666666667,,,,,,
8,2014-08-01 02:29:42,1,0.986666666666667,,,,,,
8,2014-08-01 02:29:52,2,0.986666666666667,,,,,,
8,2014-08-01 02:30:02,1,0.986666666666667,,,,,,
8,2014-08-01 02:30:13,,0.986666666666667,,,,,,
8,2014-08-01 02:30:23,,0.986666666666667,,,,,,
8,2014-08-01 02:30:33,,0.986666666666667,,,,,,
8,2014-08-01 02:30:44,,0.986666666666667,,,,,,
8,2014-08-01 02:30:54,,0.986666666666667,,,,,,
8,2014-08-01 02:31:04,1,0.986666666666667,,,,,,
8,2014-08-01 02:31:15,,0.986666666666667,,,,,,
8,2014-08-01 02:31:25,1,0.986666666666667,,,,,,
8,2014-08-01 02:31:35,,0.986666666666667,,,,,,
8,2014-08-01 02:31:46,,0.986666666666667,,,,,,
8,2014-08-01 02:31:56,,0.986666666666667,,,,,,
8,2014-08-01 02:32:06,,0.986666666666667,,,,,,
8,2014-08-01 02:32:17,,0.986666666666667,,,,,,
8,2014-08-01 02:32:27,,0.986666666666667,,,,,,
8,2014-08-01 02:32:37,,0.986666666666667,,,,,,
8,2014-08-01 02:32:48,,0.986666666666667,,,,,,
8,2014-08-01 02:32:58,,0.986666666666667,,,,,,
8,2014-08-01 02:33:08,,0.986666666666667,,,,,,
8,2014-08-01 02:33:19,,0.986666666666667,,,,,,
8,2014-08-01 02:33:29,,0.986666666666667,,,,,,
8,2014-08-01 02:33:39,,0.986666666666667,,,,,,
8,2014-08-01 02:33:50,1,0.986666666666667,,,,,,
8,2014-08-01 02:34:00,2,0.986666666666667,,,,,,
8,2014-08-01 02:34:10,1,0.986666666666667,,,,,,
8,2014-08-01 02:34:20,1,0.986666666666667,,,,,,
7,2014-08-01 02:34:31,2,0.98,,,,,,
8,2014-08-01 02:34:41,1,0.98,,,,,,
8,2014-08-01 02:34:51,,0.98,,,,,,
8,2014-08-01 02:35:02,1,0.98,,,,,,
8,2014-08-01 02:35:12,,0.98,,,,,,
8,2014-08-01 02:35:22,,0.98,,,,,,
8,2014-08-01 02:35:33,,0.98,,,,,,
8,2014-08-01 02:35:43,,0.98,,,,,,
8,2014-08-01 02:35:53,,0.98,,,,,,
8,2014-08-01 02:36:04,,0.98,,,,,,
8,2014-08-01 02:36:14,1,0.98,,,,,,
8,2014-08-01 02:36:24,,0.98,,,,,,
8,2014-08-01 02:36:35,,0.98,,,,,,
8,2014-08-01 02:36:45,,0.98,,,,,,
8,2014-08-01 02:36:55,,0.98,,,,,,
8,2014-08-01 02:37:06,,0.98,,,,,,
8,2014-08-01 02:37:16,,0.98,,,,,,
8,2014-08-01 02:37:26,,0.98,,,,,,
8,2014-08-01 02:37:37,,0.98,,,,,,
8,2014-08-01 02:37:47,,0.98,,,,,,
8,2014-08-01 02:37:57,,0.98,,,,,,
8,2014-08-01 02:38:08,,0.98,,,,,,
8,2014-08-01 02:38:18,,0.98,,,,,,
8,2014-08-01 02:38:28,,0.98,,,,,,
8,2014-08-01 02:38:39,,0.98,,,,,,
8,2014-08-01 02:38:49,,0.98,,,,,,
8,2014-08-01 02:38:59,,0.98,,,,,,
8,2014-08-01 02:39:10,,0.98,,,,,,
8,2014-08-01 02:39:20,,0.98,,,,,,
8,2014-08-01 02:39:30,,0.98,,,,,,
8,2014-08-01 02:39:41,,0.98,,,,,,
8,2014-08-01 02:39:51,,0.98,,,,,,
8,2014-08-01 02:40:01,,0.98,,,,,,
8,2014-08-01 02:40:12,,0.98,,,,,,
8,2014-08-01 02:40:22,,0.98,,,,,,
8,2014-08-01 02:40:32,,0.986666666666667,,,,,,
8,2014-08-01 02:40:43,,0.986666666666667,,,,,,
8,2014-08-01 02:40:53,,0.986666666666667,,,,,,
8,2014-08-01 02:41:03,,0.986666666666667,,,,,,
8,2014-08-01 02:41:14,,0.986666666666667,,,,,,
8,2014-08-01 02:41:24,,0.993333333333333,,,,,,
8,2014-08-01 02:41:34,,0.993333333333333,,,,,,
8,2014-08-01 02:41:45,,0.993333333333333,,,,,,
8,2014-08-01 02:41:55,,0.993333333333333,,,,,,
8,2014-08-01 02:42:05,,0.993333333333333,,,,,,
8,2014-08-01 02:42:15,,0.993333333333333,,,,,,
8,2014-08-01 02:42:26,,0.993333333333333,,,,,,
8,2014-08-01 02:42:36,,0.993333333333333,,,,,,
8,2014-08-01 02:42:46,,0.993333333333333,,,,,,
8,2014-08-01 02:42:57,1,0.993333333333333,,,,,,
8,2014-08-01 02:43:07,,0.993333333333333,,,,,,
8,2014-08-01 02:43:17,,0.993333333333333,,,,,,
8,2014-08-01 02:43:28,,0.993333333333333,,,,,,
8,2014-08-01 02:43:38,,0.993333333333333,,,,,,
8,2014-08-01 02:43:48,,0.993333333333333,,,,,,
8,2014-08-01 02:43:59,,0.993333333333333,,,,,,
8,2014-08-01 02:44:09,,0.993333333333333,,,,,,
8,2014-08-01 02:44:19,,0.993333333333333,,,,,,
8,2014-08-01 02:44:30,,0.993333333333333,,,,,,
7,2014-08-01 02:44:40,1,0.986666666666667,,,,,,
7,2014-08-01 02:44:50,2,0.98,,,,,,
8,2014-08-01 02:45:01,,0.98,,,,,,
8,2014-08-01 02:45:11,,0.98,,,,,,
8,2014-08-01 02:45:21,,0.98,,,,,,
8,2014-08-01 02:45:32,,0.98,,,,,,
8,2014-08-01 02:45:42,,0.98,,,,,,
8,2014-08-01 02:45:52,,0.98,,,,,,
8,2014-08-01 02:46:03,,0.98,,,,,,
8,2014-08-01 02:46:13,,0.98,,,,,,
8,2014-08-01 02:46:23,,0.98,,,,,,
8,2014-08-01 02:46:34,,0.98,,,,,,
8,2014-08-01 02:46:44,,0.98,,,,,,
8,2014-08-01 02:46:54,,0.98,,,,,,
8,2014-08-01 02:47:05,,0.98,,,,,,
8,2014-08-01 02:47:15,,0.98,,,,,,
8,2014-08-01 02:47:25,,0.98,,,,,,
8,2014-08-01 02:47:36,,0.98,,,,,,
8,2014-08-01 02:47:46,,0.98,,,,,,
8,2014-08-01 02:47:56,,0.98,,,,,,
8,2014-08-01 02:48:07,,0.98,,,,,,
8,2014-08-01 02:48:17,,0.98,,,,,,
8,2014-08-01 02:48:27,,0.98,,,,,,
8,2014-08-01 02:48:38,,0.98,,,,,,
8,2014-08-01 02:48:48,,0.98,,,,,,
8,2014-08-01 02:48:58,,0.98,,,,,,
8,2014-08-01 02:49:09,,0.98,,,,,,
8,2014-08-01 02:49:19,,0.98,,,,,,
8,2014-08-01 02:49:29,,0.98,,,,,,
8,2014-08-01 02:49:39,,0.98,,,,,,
8,2014-08-01 02:49:50,,0.98,,,,,,
8,2014-08-01 02:50:00,,0.98,,,,,,
8,2014-08-01 02:50:10,,0.98,,,,,,
8,2014-08-01 02:50:21,,0.98,,,,,,
8,2014-08-01 02:50:31,,0.98,,,,,,
8,2014-08-01 02:50:41,,0.98,,,,,,
8,2014-08-01 02:50:52,,0.98,,,,,,
8,2014-08-01 02:51:02,,0.98,,,,,,
8,2014-08-01 02:51:12,,0.98,,,,,,
8,2014-08-01 02:51:23,,0.98,,,,,,
8,2014-08-01 02:51:33,,0.98,,,,,,
8,2014-08-01 02:51:43,1,0.98,,,,,,
8,2014-08-01 02:51:54,1,0.98,,,,,,
8,2014-08-01 02:52:04,,0.98,,,,,,
8,2014-08-01 02:52:14,,0.98,,,,,,
8,2014-08-01 02:52:25,,0.98,,,,,,
8,2014-08-01 02:52:35,,0.98,,,,,,
8,2014-08-01 02:52:45,1,0.98,,,,,,
8,2014-08-01 02:52:56,1,0.98,,,,,,
8,2014-08-01 02:53:06,,0.98,,,,,,
8,2014-08-01 02:53:16,1,0.98,,,,,,
8,2014-08-01 02:53:27,,0.98,,,,,,
8,2014-08-01 02:53:37,1,0.98,,,,,,
8,2014-08-01 02:53:47,2,0.98,,,,,,
8,2014-08-01 02:53:58,1,0.98,,,,,,
8,2014-08-01 02:54:08,,0.98,,,,,,
8,2014-08-01 02:54:18,,0.98,,,,,,
8,2014-08-01 02:54:29,1,0.98,,,,,,
8,2014-08-01 02:54:39,,0.98,,,,,,
8,2014-08-01 02:54:49,,0.98,,,,,,
8,2014-08-01 02:55:00,,0.98,,,,,,
8,2014-08-01 02:55:10,,0.98,,,,,,
8,2014-08-01 02:55:20,,0.98,,,,,,
8,2014-08-01 02:55:31,,0.98,,,,,,
8,2014-08-01 02:55:41,,0.98,,,,,,
8,2014-08-01 02:55:51,,0.98,,,,,,
8,2014-08-01 02:56:02,,0.98,,,,,,
8,2014-08-01 02:56:12,,0.98,,,,,,
8,2014-08-01 02:56:22,1,0.98,,,,,,
8,2014-08-01 02:56:33,,0.98,,,,,,
8,2014-08-01 02:56:43,,0.98,,,,,,
8,2014-08-01 02:56:53,,0.98,,,,,,
8,2014-08-01 02:57:03,2,0.98,,,,,,
8,2014-08-01 02:57:14,1,0.98,,,,,,
8,2014-08-01 02:57:24,,0.98,,,,,,
8,2014-08-01 02:57:34,,0.98,,,,,,
8,2014-08-01 02:57:45,,0.98,,,,,,
8,2014-08-01 02:57:55,,0.98,,,,,,
8,2014-08-01 02:58:05,,0.98,,,,,,
8,2014-08-01 02:58:16,,0.98,,,,,,
8,2014-08-01 02:58:26,,0.98,,,,,,
8,2014-08-01 02:58:36,,0.98,,,,,,
8,2014-08-01 02:58:47,,0.98,,,,,,
8,2014-08-01 02:58:57,,0.98,,,,,,
8,2014-08-01 02:59:07,,0.98,,,,,,
8,2014-08-01 02:59:18,,0.98,,,,,,
8,2014-08-01 02:59:28,,0.98,,,,,,
8,2014-08-01 02:59:38,1,0.98,,,,,,
8,2014-08-01 02:59:49,,0.98,,,,,,
8,2014-08-01 02:59:59,2,0.98,,,,,,
8,2014-08-01 03:00:09,,0.98,,,,,,
8,2014-08-01 03:00:20,,0.986666666666667,,,,,,
8,2014-08-01 03:00:30,,0.986666666666667,,,,,,
8,2014-08-01 03:00:40,1,0.986666666666667,,,,,,
8,2014-08-01 03:00:51,1,0.986666666666667,,,,,,
8,2014-08-01 03:01:01,1,0.986666666666667,,,,,,
8,2014-08-01 03:01:11,,0.986666666666667,,,,,,
8,2014-08-01 03:01:22,,0.986666666666667,,,,,,
8,2014-08-01 03:01:32,,0.986666666666667,,,,,,
8,2014-08-01 03:01:42,,0.986666666666667,,,,,,
8,2014-08-01 03:01:53,,0.986666666666667,,,,,,
8,2014-08-01 03:02:03,,0.986666666666667,,,,,,
8,2014-08-01 03:02:13,,0.986666666666667,,,,,,
8,2014-08-01 03:02:24,,0.986666666666667,,,,,,
8,2014-08-01 03:02:34,,0.986666666666667,,,,,,
8,2014-08-01 03:02:44,,0.986666666666667,,,,,,
8,2014-08-01 03:02:55,2,0.986666666666667,,,,,,
8,2014-08-01 03:03:05,1,0.986666666666667,,,,,,
8,2014-08-01 03:03:15,,0.986666666666667,,,,,,
8,2014-08-01 03:03:26,,0.986666666666667,,,,,,
8,2014-08-01 03:03:36,,0.986666666666667,,,,,,
8,2014-08-01 03:03:46,,0.986666666666667,,,,,,
8,2014-08-01 03:03:57,,0.986666666666667,,,,,,
8,2014-08-01 03:04:07,1,0.986666666666667,,,,,,
8,2014-08-01 03:04:17,,0.986666666666667,,,,,,
8,2014-08-01 03:04:27,,0.986666666666667,,,,,,
8,2014-08-01 03:04:38,,0.986666666666667,,,,,,
8,2014-08-01 03:04:48,,0.986666666666667,,,,,,
8,2014-08-01 03:04:58,1,0.986666666666667,,,,,,
8,2014-08-01 03:05:09,1,0.986666666666667,,,,,,
8,2014-08-01 03:05:19,1,0.986666666666667,,,,,,
8,2014-08-01 03:05:29,,0.986666666666667,,,,,,
8,2014-08-01 03:05:40,,0.986666666666667,,,,,,
8,2014-08-01 03:05:50,,0.986666666666667,,,,,,
8,2014-08-01 03:06:00,,0.986666666666667,,,,,,
8,2014-08-01 03:06:11,,0.986666666666667,,,,,,
8,2014-08-01 03:06:21,1,0.986666666666667,,,,,,
8,2014-08-01 03:06:31,1,0.986666666666667,,,,,,
8,2014-08-01 03:06:42,,0.986666666666667,,,,,,
8,2014-08-01 03:06:52,,0.986666666666667,,,,,,
8,2014-08-01 03:07:02,,0.986666666666667,,,,,,
8,2014-08-01 03:07:13,,0.986666666666667,,,,,,
8,2014-08-01 03:07:23,,0.986666666666667,,,,,,
8,2014-08-01 03:07:33,1,0.986666666666667,,,,,,
8,2014-08-01 03:07:44,,0.986666666666667,,,,,,
8,2014-08-01 03:07:54,,0.986666666666667,,,,,,
8,2014-08-01 03:08:04,,0.986666666666667,,,,,,
8,2014-08-01 03:08:15,,0.986666666666667,,,,,,
8,2014-08-01 03:08:25,,0.986666666666667,,,,,,
8,2014-08-01 03:08:35,,0.986666666666667,,,,,,
8,2014-08-01 03:08:46,,0.986666666666667,,,,,,
8,2014-08-01 03:08:56,,0.986666666666667,,,,,,
8,2014-08-01 03:09:06,,0.986666666666667,,,,,,
8,2014-08-01 03:09:17,,0.986666666666667,,,,,,
8,2014-08-01 03:09:27,2,0.986666666666667,,,,,,
8,2014-08-01 03:09:37,1,0.986666666666667,,,,,,
8,2014-08-01 03:09:48,1,0.986666666666667,,,,,,
8,2014-08-01 03:09:58,3,0.986666666666667,,,,,,
8,2014-08-01 03:10:08,,0.986666666666667,,,,,,
8,2014-08-01 03:10:19,,0.986666666666667,,,,,,
8,2014-08-01 03:10:29,,0.993333333333333,,,,,,
8,2014-08-01 03:10:39,1,1,,,,,,
8,2014-08-01 03:10:50,,1,,,,,,
8,2014-08-01 03:11:00,1,1,,,,,,
8,2014-08-01 03:11:10,,1,,,,,,
8,2014-08-01 03:11:21,,1,,,,,,
8,2014-08-01 03:11:31,1,1,,,,,,
8,2014-08-01 03:11:41,1,1,,,,,,
8,2014-08-01 03:11:51,1,1,,,,,,
8,2014-08-01 03:12:02,,1,,,,,,
8,2014-08-01 03:12:12,,1,,,,,,
8,2014-08-01 03:12:22,,1,,,,,,
8,2014-08-01 03:12:33,,1,,,,,,
8,2014-08-01 03:12:43,,1,,,,,,
8,2014-08-01 03:12:53,,1,,,,,,
8,2014-08-01 03:13:04,1,1,,,,,,
8,2014-08-01 03:13:14,,1,,,,,,
8,2014-08-01 03:13:24,,1,,,,,,
8,2014-08-01 03:13:35,,1,,,,,,
8,2014-08-01 03:13:45,1,1,,,,,,
7,2014-08-01 03:13:55,2,0.993333333333333,,,,,,
8,2014-08-01 03:14:06,,0.993333333333333,,,,,,
8,2014-08-01 03:14:16,1,0.993333333333333,,,,,,
8,2014-08-01 03:14:26,2,0.993333333333333,,,,,,
8,2014-08-01 03:14:37,4,0.993333333333333,,,,,,
8,2014-08-01 03:14:47,4,0.993333333333333,,,,,,
8,2014-08-01 03:14:57,,0.993333333333333,,,,,,
8,2014-08-01 03:15:08,2,0.993333333333333,,,,,,
8,2014-08-01 03:15:18,3,0.993333333333333,,,,,,
8,2014-08-01 03:15:28,3,0.993333333333333,,,,,,
8,2014-08-01 03:15:39,4,0.993333333333333,,,,,,
8,2014-08-01 03:15:49,3,0.993333333333333,,,,,,
8,2014-08-01 03:15:59,2,0.993333333333333,,,,,,
8,2014-08-01 03:16:10,,0.993333333333333,,,,,,
8,2014-08-01 03:16:20,,0.993333333333333,,,,,,
8,2014-08-01 03:16:30,,0.993333333333333,,,,,,
8,2014-08-01 03:16:41,,0.993333333333333,,,,,,
8,2014-08-01 03:16:51,,0.993333333333333,,,,,,
8,2014-08-01 03:17:01,,0.993333333333333,,,,,,
8,2014-08-01 03:17:12,,0.993333333333333,,,,,,
8,2014-08-01 03:17:22,,0.993333333333333,,,,,,
8,2014-08-01 03:17:32,,0.993333333333333,,,,,,
8,2014-08-01 03:17:43,,0.993333333333333,,,,,,
8,2014-08-01 03:17:53,,0.993333333333333,,,,,,
8,2014-08-01 03:18:03,1,0.993333333333333,,,,,,
8,2014-08-01 03:18:14,,0.993333333333333,,,,,,
8,2014-08-01 03:18:24,,0.993333333333333,,,,,,
8,2014-08-01 03:18:34,1,0.993333333333333,,,,,,
8,2014-08-01 03:18:45,,0.993333333333333,,,,,,
8,2014-08-01 03:18:55,,0.993333333333333,,,,,,
8,2014-08-01 03:19:05,,0.993333333333333,,,,,,
8,2014-08-01 03:19:15,,0.993333333333333,,,,,,
8,2014-08-01 03:19:26,1,0.993333333333333,,,,,,
7,2014-08-01 03:19:36,1,0.986666666666667,,,,,,
8,2014-08-01 03:19:46,,0.986666666666667,,,,,,
8,2014-08-01 03:19:57,,0.986666666666667,,,,,,
8,2014-08-01 03:20:07,,0.986666666666667,,,,,,
8,2014-08-01 03:20:17,,0.986666666666667,,,,,,
7,2014-08-01 03:20:28,3,0.98,,,,,,
6,2014-08-01 03:20:38,4,0.973333333333333,,,,,,
6,2014-08-01 03:20:48,4,0.966666666666667,,,,,,
8,2014-08-01 03:20:59,,0.966666666666667,,,,,,
8,2014-08-01 03:21:09,,0.966666666666667,,,,,,
8,2014-08-01 03:21:19,,0.966666666666667,,,,,,
8,2014-08-01 03:21:30,,0.966666666666667,,,,,,
8,2014-08-01 03:21:40,,0.966666666666667,,,,,,
8,2014-08-01 03:21:50,,0.966666666666667,,,,,,
8,2014-08-01 03:22:01,,0.966666666666667,,,,,,
8,2014-08-01 03:22:11,,0.966666666666667,,,,,,
8,2014-08-01 03:22:21,,0.966666666666667,,,,,,
8,2014-08-01 03:22:32,,0.966666666666667,,,,,,
8,2014-08-01 03:22:42,,0.966666666666667,,,,,,
8,2014-08-01 03:22:52,,0.966666666666667,,,,,,
8,2014-08-01 03:23:03,,0.966666666666667,,,,,,
8,2014-08-01 03:23:13,,0.966666666666667,,,,,,
8,2014-08-01 03:23:23,,0.966666666666667,,,,,,
8,2014-08-01 03:23:34,,0.966666666666667,,,,,,
8,2014-08-01 03:23:44,,0.966666666666667,,,,,,
8,2014-08-01 03:23:54,,0.966666666666667,,,,,,
8,2014-08-01 03:24:05,,0.966666666666667,,,,,,
8,2014-08-01 03:24:15,,0.966666666666667,,,,,,
8,2014-08-01 03:24:25,,0.966666666666667,,,,,,
8,2014-08-01 03:24:36,,0.966666666666667,,,,,,
8,2014-08-01 03:24:46,,0.966666666666667,,,,,,
8,2014-08-01 03:24:56,,0.966666666666667,,,,,,
8,2014-08-01 03:25:07,,0.966666666666667,,,,,,
8,2014-08-01 03:25:17,,0.966666666666667,,,,,,
8,2014-08-01 03:25:27,,0.966666666666667,,,,,,
8,2014-08-01 03:25:38,,0.966666666666667,,,,,,
8,2014-08-01 03:25:48,,0.966666666666667,,,,,,
8,2014-08-01 03:25:58,,0.966666666666667,,,,,,
8,2014-08-01 03:26:09,,0.966666666666667,,,,,,
8,2014-08-01 03:26:19,,0.966666666666667,,,,,,
8,2014-08-01 03:26:29,,0.966666666666667,,,,,,
8,2014-08-01 03:26:39,,0.966666666666667,,,,,,
8,2014-08-01 03:26:50,,0.966666666666667,,,,,,
8,2014-08-01 03:27:00,,0.966666666666667,,,,,,
8,2014-08-01 03:27:10,,0.966666666666667,,,,,,
8,2014-08-01 03:27:21,,0.966666666666667,,,,,,
8,2014-08-01 03:27:31,,0.966666666666667,,,,,,
8,2014-08-01 03:27:41,,0.966666666666667,,,,,,
8,2014-08-01 03:27:52,,0.966666666666667,,,,,,
8,2014-08-01 03:28:02,,0.966666666666667,,,,,,
8,2014-08-01 03:28:12,,0.966666666666667,,,,,,
8,2014-08-01 03:28:23,,0.966666666666667,,,,,,
8,2014-08-01 03:28:33,,0.966666666666667,,,,,,
8,2014-08-01 03:28:43,,0.966666666666667,,,,,,
8,2014-08-01 03:28:54,,0.966666666666667,,,,,,
8,2014-08-01 03:29:04,,0.966666666666667,,,,,,
8,2014-08-01 03:29:14,,0.966666666666667,,,,,,
8,2014-08-01 03:29:25,,0.966666666666667,,,,,,
8,2014-08-01 03:29:35,,0.966666666666667,,,,,,
8,2014-08-01 03:29:45,,0.966666666666667,,,,,,
8,2014-08-01 03:29:56,,0.966666666666667,,,,,,
8,2014-08-01 03:30:06,,0.966666666666667,,,,,,
8,2014-08-01 03:30:16,,0.966666666666667,,,,,,
8,2014-08-01 03:30:27,,0.966666666666667,,,,,,
8,2014-08-01 03:30:37,,0.966666666666667,,,,,,
8,2014-08-01 03:30:47,,0.966666666666667,,,,,,
8,2014-08-01 03:30:58,,0.966666666666667,,,,,,
8,2014-08-01 03:31:08,,0.966666666666667,,,,,,
8,2014-08-01 03:31:18,,0.966666666666667,,,,,,
8,2014-08-01 03:31:29,,0.966666666666667,,,,,,
8,2014-08-01 03:31:39,,0.966666666666667,,,,,,
8,2014-08-01 03:31:49,,0.966666666666667,,,,,,
8,2014-08-01 03:32:00,,0.966666666666667,,,,,,
8,2014-08-01 03:32:10,,0.966666666666667,,,,,,
8,2014-08-01 03:32:20,,0.966666666666667,,,,,,
8,2014-08-01 03:32:31,,0.966666666666667,,,,,,
8,2014-08-01 03:32:41,,0.966666666666667,,,,,,
7,2014-08-01 03:32:51,2,0.96,,,,,,
8,2014-08-01 03:33:02,1,0.96,,,,,,
8,2014-08-01 03:33:12,,0.96,,,,,,
8,2014-08-01 03:33:22,,0.96,,,,,,
8,2014-08-01 03:33:33,,0.96,,,,,,
8,2014-08-01 03:33:43,,0.96,,,,,,
8,2014-08-01 03:33:53,,0.96,,,,,,
8,2014-08-01 03:34:03,,0.96,,,,,,
8,2014-08-01 03:34:14,,0.96,,,,,,
8,2014-08-01 03:34:24,,0.96,,,,,,
8,2014-08-01 03:34:34,,0.96,,,,,,
8,2014-08-01 03:34:45,,0.96,,,,,,
8,2014-08-01 03:34:55,,0.96,,,,,,
8,2014-08-01 03:35:05,,0.96,,,,,,
8,2014-08-01 03:35:16,,0.96,,,,,,
8,2014-08-01 03:35:26,,0.96,,,,,,
8,2014-08-01 03:35:36,,0.96,,,,,,
8,2014-08-01 03:35:47,,0.96,,,,,,
8,2014-08-01 03:35:57,,0.96,,,,,,
8,2014-08-01 03:36:07,,0.96,,,,,,
8,2014-08-01 03:36:18,,0.96,,,,,,
8,2014-08-01 03:36:28,,0.96,,,,,,
8,2014-08-01 03:36:38,,0.96,,,,,,
8,2014-08-01 03:36:49,,0.96,,,,,,
8,2014-08-01 03:36:59,,0.96,,,,,,
8,2014-08-01 03:37:09,,0.96,,,,,,
8,2014-08-01 03:37:20,,0.96,,,,,,
8,2014-08-01 03:37:30,,0.96,,,,,,
8,2014-08-01 03:37:40,,0.96,,,,,,
8,2014-08-01 03:37:51,,0.96,,,,,,
8,2014-08-01 03:38:01,,0.96,,,,,,
8,2014-08-01 03:38:11,,0.96,,,,,,
8,2014-08-01 03:38:22,,0.96,,,,,,
8,2014-08-01 03:38:32,,0.96,,,,,,
8,2014-08-01 03:38:42,,0.96,,,,,,
8,2014-08-01 03:38:53,,0.96,,,,,,
8,2014-08-01 03:39:03,,0.96,,,,,,
8,2014-08-01 03:39:13,,0.96,,,,,,
8,2014-08-01 03:39:24,,0.96,,,,,,
8,2014-08-01 03:39:34,,0.96,,,,,,
8,2014-08-01 03:39:44,,0.966666666666667,,,,,,
8,2014-08-01 03:39:55,,0.966666666666667,,,,,,
8,2014-08-01 03:40:05,,0.966666666666667,,,,,,
8,2014-08-01 03:40:15,,0.966666666666667,,,,,,
8,2014-08-01 03:40:26,,0.966666666666667,,,,,,
8,2014-08-01 03:40:36,,0.966666666666667,,,,,,
8,2014-08-01 03:40:46,,0.966666666666667,,,,,,
8,2014-08-01 03:40:57,,0.966666666666667,,,,,,
8,2014-08-01 03:41:07,,0.966666666666667,,,,,,
8,2014-08-01 03:41:17,,0.966666666666667,,,,,,
8,2014-08-01 03:41:27,,0.966666666666667,,,,,,
8,2014-08-01 03:41:38,,0.966666666666667,,,,,,
8,2014-08-01 03:41:48,,0.966666666666667,,,,,,
8,2014-08-01 03:41:58,,0.966666666666667,,,,,,
8,2014-08-01 03:42:09,,0.966666666666667,,,,,,
8,2014-08-01 03:42:19,,0.966666666666667,,,,,,
8,2014-08-01 03:42:29,,0.966666666666667,,,,,,
8,2014-08-01 03:42:40,,0.966666666666667,,,,,,
8,2014-08-01 03:42:50,,0.966666666666667,,,,,,
8,2014-08-01 03:43:00,,0.966666666666667,,,,,,
8,2014-08-01 03:43:11,,0.966666666666667,,,,,,
8,2014-08-01 03:43:21,,0.966666666666667,,,,,,
8,2014-08-01 03:43:31,,0.966666666666667,,,,,,
8,2014-08-01 03:43:42,,0.966666666666667,,,,,,
8,2014-08-01 03:43:52,,0.966666666666667,,,,,,
8,2014-08-01 03:44:02,,0.966666666666667,,,,,,
8,2014-08-01 03:44:13,,0.966666666666667,,,,,,
8,2014-08-01 03:44:23,,0.966666666666667,,,,,,
8,2014-08-01 03:44:33,,0.966666666666667,,,,,,
8,2014-08-01 03:44:44,,0.966666666666667,,,,,,
8,2014-08-01 03:44:54,,0.966666666666667,,,,,,
